order_id,order_date,customer,product,category,quantity,price,region
5304,2026-03-16,Daniel Garcia,Webcam,Accessories,5,82.38,East
5305,2026-02-05,Bob Lee,Monitor,Electronics,4,298.18,West
5306,2026-10-10,James Anderson,Printer,Electronics,3,202.36,North
5307,2026-03-23,Sophia Martinez,Webcam,Accessories,3,86.42,West
5308,2025-04-28,Benjamin Jackson,Tablet,Electronics,5,643.13,South
5309,2025-03-15,Alice Brown,Monitor,Electronics,2,317.1,North
5310,2025-06-27,Sarah Kim,Chair,Furniture,2,258.94,North
5311,2026-05-13,Alice Brown,Webcam,Accessories,5,91.96,East
5312,2026-09-03,Michael Davis,Webcam,Accessories,3,84.2,North
5313,2025-12-25,James Anderson,Mouse,Accessories,4,23.73,South
5314,2025-06-12,Emma Wilson,Tablet,Electronics,4,578.18,South
5315,2025-01-01,Bob Lee,Chair,Furniture,5,235.77,South
5316,2026-01-24,Daniel Garcia,Desk,Furniture,4,413.13,East
5317,2026-05-13,Bob Lee,Desk,Furniture,2,409.7,East
5318,2026-10-11,Michael Davis,Keyboard,Accessories,2,78.28,South
5319,2026-02-09,David Jones,Desk,Furniture,5,417.79,East
5320,2026-06-07,James Anderson,Printer,Electronics,3,233.18,West
5321,2025-08-11,William Thomas,Headphones,Accessories,5,127.67,East
5322,2025-05-04,Ava Moore,Desk,Furniture,1,440.31,West
5323,2025-02-17,Michael Davis,Mouse,Accessories,2,26.04,West
5324,2025-01-12,Emily Taylor,Tablet,Electronics,3,565.4,East
5325,2026-02-11,Sophia Martinez,Printer,Electronics,5,236.78,South
5326,2026-08-17,Michael Davis,Mouse,Accessories,3,26.63,South
5327,2026-01-15,Benjamin Jackson,Chair,Furniture,3,271.05,North
5328,2026-01-08,Olivia Miller,Printer,Electronics,4,223.53,North
5329,2025-10-03,Sophia Martinez,Printer,Electronics,5,238.26,East
5330,2026-03-28,William Thomas,Monitor,Electronics,3,305.64,West
5331,2025-08-06,William Thomas,Laptop,Electronics,4,1207.91,North
5332,2025-07-09,Sarah Kim,Printer,Electronics,2,235.43,South
5333,2025-09-05,Daniel Garcia,Tablet,Electronics,1,549.11,East
5334,2025-10-22,William Thomas,Chair,Furniture,2,259.56,North
5335,2026-02-17,William Thomas,Webcam,Accessories,4,84.03,East
5336,2025-09-27,William Thomas,Keyboard,Accessories,3,78.79,South
5337,2025-05-23,Ava Moore,Printer,Electronics,3,212.08,West
5338,2026-03-04,William Thomas,Laptop,Electronics,2,1090.08,West
5339,2025-02-03,Sarah Kim,Desk,Furniture,5,484.95,South
5340,2025-12-10,William Thomas,Webcam,Accessories,5,82.19,East
5341,2026-01-02,Michael Davis,Headphones,Accessories,1,114.36,South
5342,2026-02-22,Benjamin Jackson,Chair,Furniture,4,243.65,North
5343,2025-11-07,Ava Moore,Laptop,Electronics,2,1304.29,North
5344,2025-08-22,Michael Davis,Keyboard,Accessories,3,86.45,North
5345,2025-05-31,Emma Wilson,Laptop,Electronics,5,1124.74,North
5346,2026-08-23,Daniel Garcia,Tablet,Electronics,1,566.71,East
5347,2025-03-19,Ava Moore,Keyboard,Accessories,1,83.33,East
5348,2025-09-28,Emily Taylor,Keyboard,Accessories,4,80.97,East
5349,2026-03-07,Emily Taylor,Webcam,Accessories,4,95.82,South
5350,2026-07-06,Benjamin Jackson,Desk,Furniture,4,471.36,North
5351,2026-08-27,Bob Lee,Desk,Furniture,4,477.89,North
5352,2025-11-29,Sarah Kim,Printer,Electronics,2,209.77,North
5353,2026-04-28,John Smith,Printer,Electronics,4,230.33,North
5354,2025-06-08,Sarah Kim,Tablet,Electronics,3,619.56,South
5355,2025-12-11,Benjamin Jackson,Printer,Electronics,4,228.23,South
5356,2026-01-21,William Thomas,Mouse,Accessories,4,22.52,West
5357,2026-02-17,Bob Lee,Webcam,Accessories,5,89.71,West
5358,2025-09-20,Olivia Miller,Monitor,Electronics,2,302.69,East
5359,2025-04-03,Olivia Miller,Chair,Furniture,3,241.2,South
5360,2025-08-17,Sarah Kim,Laptop,Electronics,3,1276.55,East
5361,2025-03-27,James Anderson,Desk,Furniture,2,490.52,East
5362,2025-02-09,John Smith,Printer,Electronics,2,208.27,West
5363,2025-07-30,Sophia Martinez,Headphones,Accessories,2,116.33,East
5364,2026-03-05,Benjamin Jackson,Desk,Furniture,3,426.86,West
5365,2025-02-11,Alice Brown,Webcam,Accessories,2,90.58,East
5366,2025-11-19,James Anderson,Chair,Furniture,3,273.98,West
5367,2026-04-29,Benjamin Jackson,Headphones,Accessories,4,118.18,North
5368,2026-08-29,Ava Moore,Printer,Electronics,2,199.73,West
5369,2025-07-09,Olivia Miller,Monitor,Electronics,3,301.39,North
5370,2025-11-13,Michael Davis,Monitor,Electronics,1,323.09,North
5371,2025-01-15,John Smith,Webcam,Accessories,5,94.78,South
5372,2026-09-18,Sophia Martinez,Laptop,Electronics,3,1142.0,West
5373,2025-11-21,Daniel Garcia,Webcam,Accessories,2,95.93,North
5374,2026-06-01,Emily Taylor,Printer,Electronics,5,234.14,South
5375,2026-09-03,Daniel Garcia,Desk,Furniture,2,484.56,West
5376,2025-06-28,James Anderson,Webcam,Accessories,3,92.73,South
5377,2026-06-26,James Anderson,Printer,Electronics,4,235.39,West
5378,2025-03-05,Sophia Martinez,Keyboard,Accessories,1,80.9,East
5379,2026-11-01,Ava Moore,Laptop,Electronics,4,1082.94,North
5380,2026-10-30,Bob Lee,Mouse,Accessories,3,23.52,East
5381,2025-06-13,Emily Taylor,Laptop,Electronics,4,1276.78,West
5382,2025-05-06,Michael Davis,Webcam,Accessories,5,88.91,West
5383,2025-02-22,John Smith,Laptop,Electronics,2,1221.26,West
5384,2025-07-13,Benjamin Jackson,Tablet,Electronics,2,555.31,East
5385,2025-02-24,Alice Brown,Headphones,Accessories,3,123.68,East
5386,2025-10-20,Sarah Kim,Laptop,Electronics,3,1084.37,South
5387,2025-11-15,Michael Davis,Chair,Furniture,5,236.8,North
5388,2026-11-21,William Thomas,Webcam,Accessories,1,88.34,East
5389,2026-02-28,William Thomas,Printer,Electronics,3,241.31,East
5390,2025-11-01,David Jones,Headphones,Accessories,4,121.76,East
5391,2025-10-04,John Smith,Keyboard,Accessories,5,74.78,West
5392,2026-11-07,James Anderson,Webcam,Accessories,3,87.11,South
5393,2025-10-19,Ava Moore,Mouse,Accessories,5,27.16,East
5394,2026-08-02,David Jones,Desk,Furniture,3,484.23,North
5395,2026-09-03,John Smith,Tablet,Electronics,5,574.04,West
5396,2025-07-15,David Jones,Keyboard,Accessories,3,72.29,South
5397,2025-02-22,William Thomas,Mouse,Accessories,3,26.5,North
5398,2025-12-11,David Jones,Tablet,Electronics,4,557.38,East
5399,2025-10-29,Emma Wilson,Headphones,Accessories,3,130.22,West
5400,2025-10-15,Sarah Kim,Tablet,Electronics,1,593.57,South
5401,2026-02-03,Michael Davis,Tablet,Electronics,2,627.31,South
5402,2025-07-19,Ava Moore,Tablet,Electronics,3,606.33,North
5403,2025-02-11,Emma Wilson,Desk,Furniture,4,492.54,East
5404,2025-12-03,John Smith,Tablet,Electronics,3,552.1,South
5405,2026-05-25,Benjamin Jackson,Desk,Furniture,3,492.15,North
5406,2026-11-02,Michael Davis,Keyboard,Accessories,2,77.27,North
5407,2025-03-15,Michael Davis,Monitor,Electronics,3,303.8,North
5408,2025-02-08,Michael Davis,Desk,Furniture,4,468.96,West
5409,2025-07-08,Daniel Garcia,Desk,Furniture,2,431.77,East
5410,2025-12-31,Bob Lee,Headphones,Accessories,5,124.95,South
5411,2026-01-17,Daniel Garcia,Monitor,Electronics,4,328.2,South
5412,2025-03-14,James Anderson,Mouse,Accessories,2,27.38,East
5413,2025-10-11,William Thomas,Keyboard,Accessories,2,80.23,West
5414,2025-05-20,James Anderson,Tablet,Electronics,4,621.94,East
5415,2026-12-31,Benjamin Jackson,Webcam,Accessories,5,86.79,West
5416,2025-04-08,David Jones,Printer,Electronics,4,233.69,West
5417,2026-08-25,Emma Wilson,Desk,Furniture,3,411.35,North
5418,2025-02-07,Olivia Miller,Mouse,Accessories,5,25.05,South
5419,2026-10-24,William Thomas,Tablet,Electronics,5,618.78,North
5420,2026-01-08,Michael Davis,Chair,Furniture,2,243.28,West
5421,2026-02-05,John Smith,Mouse,Accessories,4,22.71,West
5422,2025-01-14,Emma Wilson,Desk,Furniture,5,407.23,West
5423,2025-03-15,David Jones,Printer,Electronics,5,223.48,North
5424,2026-12-25,David Jones,Chair,Furniture,4,269.75,North
5425,2025-10-26,Ava Moore,Desk,Furniture,5,462.59,North
5426,2025-06-16,Olivia Miller,Mouse,Accessories,4,24.52,East
5427,2026-06-05,Michael Davis,Monitor,Electronics,2,329.33,West
5428,2025-08-08,Sophia Martinez,Laptop,Electronics,3,1282.38,East
5429,2025-08-31,Michael Davis,Keyboard,Accessories,1,72.63,East
5430,2025-04-10,William Thomas,Laptop,Electronics,2,1149.17,North
5431,2025-09-23,Olivia Miller,Printer,Electronics,5,218.18,North
5432,2026-09-19,William Thomas,Headphones,Accessories,4,118.67,South
5433,2026-06-20,Sarah Kim,Mouse,Accessories,1,24.91,South
5434,2026-08-10,Olivia Miller,Desk,Furniture,4,434.89,East
5435,2026-04-15,James Anderson,Headphones,Accessories,1,117.27,South
5436,2026-11-01,Bob Lee,Laptop,Electronics,2,1168.4,West
5437,2026-12-13,Olivia Miller,Keyboard,Accessories,1,72.02,South
5438,2026-06-24,Michael Davis,Desk,Furniture,5,458.6,North
5439,2025-05-21,John Smith,Mouse,Accessories,5,25.32,East
5440,2025-05-12,James Anderson,Tablet,Electronics,2,632.37,North
5441,2026-05-26,James Anderson,Mouse,Accessories,4,23.21,South
5442,2026-04-18,Ava Moore,Keyboard,Accessories,1,72.74,East
5443,2026-09-17,David Jones,Monitor,Electronics,3,300.71,East
5444,2025-07-18,Benjamin Jackson,Chair,Furniture,2,258.78,West
5445,2025-06-15,James Anderson,Tablet,Electronics,2,577.33,North
5446,2026-07-10,Benjamin Jackson,Keyboard,Accessories,3,85.08,West
5447,2025-01-25,Benjamin Jackson,Printer,Electronics,2,218.87,North
5448,2025-06-13,Sarah Kim,Mouse,Accessories,3,22.52,East
5449,2026-03-21,Olivia Miller,Monitor,Electronics,2,314.47,East
5450,2025-10-19,Michael Davis,Headphones,Accessories,3,122.79,West
5451,2026-12-04,Emily Taylor,Tablet,Electronics,2,626.58,North
5452,2026-03-13,Olivia Miller,Printer,Electronics,1,236.44,North
5453,2025-07-30,Benjamin Jackson,Mouse,Accessories,1,22.95,East
5454,2026-10-24,Emily Taylor,Mouse,Accessories,3,27.48,North
5455,2026-05-17,Daniel Garcia,Mouse,Accessories,5,27.03,South
5456,2025-11-22,Bob Lee,Keyboard,Accessories,5,72.53,West
5457,2026-02-27,Sophia Martinez,Tablet,Electronics,1,603.45,West
5458,2026-02-06,Daniel Garcia,Printer,Electronics,5,216.47,East
5459,2026-09-04,David Jones,Tablet,Electronics,2,621.65,East
5460,2026-11-04,Ava Moore,Laptop,Electronics,4,1179.45,North
5461,2026-11-02,Emily Taylor,Keyboard,Accessories,1,78.09,West
5462,2026-11-22,Daniel Garcia,Mouse,Accessories,2,27.44,East
5463,2025-05-04,Sophia Martinez,Chair,Furniture,3,271.84,South
5464,2026-08-31,James Anderson,Desk,Furniture,4,468.8,East
5465,2025-04-30,William Thomas,Keyboard,Accessories,2,80.66,West
5466,2026-03-16,David Jones,Printer,Electronics,1,226.49,West
5467,2026-07-20,Sophia Martinez,Mouse,Accessories,1,24.43,South
5468,2026-11-22,Alice Brown,Webcam,Accessories,2,87.06,South
5469,2026-09-09,Benjamin Jackson,Printer,Electronics,5,199.35,North
5470,2025-03-07,Ava Moore,Laptop,Electronics,1,1114.26,South
5471,2026-09-20,Daniel Garcia,Monitor,Electronics,3,309.23,East
5472,2025-05-24,Sophia Martinez,Tablet,Electronics,5,652.48,West
5473,2026-02-06,John Smith,Laptop,Electronics,5,1259.74,South
5474,2026-03-22,John Smith,Desk,Furniture,1,466.17,West
5475,2026-08-31,John Smith,Printer,Electronics,4,238.49,North
5476,2026-10-22,William Thomas,Tablet,Electronics,1,566.95,East
5477,2025-03-17,Bob Lee,Monitor,Electronics,4,311.8,West
5478,2025-03-29,Emma Wilson,Monitor,Electronics,5,302.53,West
5479,2025-08-04,Sophia Martinez,Keyboard,Accessories,3,86.58,West
5480,2026-11-13,William Thomas,Printer,Electronics,5,230.49,West
5481,2025-11-26,Alice Brown,Mouse,Accessories,3,23.45,North
5482,2025-02-05,Benjamin Jackson,Webcam,Accessories,1,81.48,East
5483,2025-12-15,Ava Moore,Webcam,Accessories,3,96.89,West
5484,2025-05-02,Sophia Martinez,Printer,Electronics,3,202.72,West
5485,2026-09-12,Alice Brown,Printer,Electronics,1,201.58,East
5486,2026-10-26,James Anderson,Chair,Furniture,5,245.41,East
5487,2025-03-06,Ava Moore,Monitor,Electronics,2,314.86,South
5488,2026-09-28,William Thomas,Chair,Furniture,3,238.36,South
5489,2026-07-18,Bob Lee,Mouse,Accessories,4,22.81,West
5490,2026-08-22,Alice Brown,Desk,Furniture,3,445.49,South
5491,2026-04-15,Daniel Garcia,Desk,Furniture,3,460.11,West
5492,2025-07-06,Michael Davis,Tablet,Electronics,3,620.08,North
5493,2026-03-27,Bob Lee,Chair,Furniture,2,250.08,East
5494,2026-03-13,James Anderson,Chair,Furniture,4,233.71,East
5495,2026-03-30,Emma Wilson,Desk,Furniture,3,414.16,South
5496,2026-01-10,Benjamin Jackson,Laptop,Electronics,5,1318.39,South
5497,2025-07-02,James Anderson,Desk,Furniture,2,493.87,West
5498,2026-10-28,William Thomas,Webcam,Accessories,3,81.68,South
5499,2025-07-14,Emily Taylor,Monitor,Electronics,1,320.69,West
5500,2025-01-13,David Jones,Mouse,Accessories,1,22.7,South
5501,2026-07-07,Sophia Martinez,Printer,Electronics,5,219.22,East
5502,2025-08-08,Sarah Kim,Chair,Furniture,2,238.01,North
5503,2026-04-18,Daniel Garcia,Monitor,Electronics,3,318.39,West
5504,2025-04-19,Emily Taylor,Chair,Furniture,1,258.83,North
5505,2026-01-06,James Anderson,Keyboard,Accessories,2,78.0,South
5506,2026-06-29,Emily Taylor,Webcam,Accessories,5,94.49,South
5507,2025-10-06,Alice Brown,Chair,Furniture,3,263.29,West
5508,2026-06-25,Emma Wilson,Keyboard,Accessories,4,79.47,North
5509,2026-02-06,David Jones,Headphones,Accessories,5,112.16,East
5510,2025-04-22,Michael Davis,Mouse,Accessories,2,23.18,West
5511,2025-05-24,Sarah Kim,Mouse,Accessories,4,24.58,East
5512,2025-04-28,Ava Moore,Desk,Furniture,5,465.02,North
5513,2025-03-17,William Thomas,Tablet,Electronics,3,548.57,West
5514,2025-11-17,Benjamin Jackson,Monitor,Electronics,1,282.25,West
5515,2026-05-23,Daniel Garcia,Monitor,Electronics,3,275.35,North
5516,2026-08-11,Daniel Garcia,Chair,Furniture,4,250.21,West
5517,2025-08-13,Ava Moore,Mouse,Accessories,4,23.22,West
5518,2026-07-30,Sarah Kim,Printer,Electronics,3,240.83,West
5519,2025-02-03,Daniel Garcia,Keyboard,Accessories,2,75.51,North
5520,2026-11-18,Michael Davis,Webcam,Accessories,1,82.93,South
5521,2026-01-04,David Jones,Chair,Furniture,2,270.44,South
5522,2025-11-21,Benjamin Jackson,Tablet,Electronics,3,596.95,East
5523,2025-04-27,Olivia Miller,Webcam,Accessories,4,85.81,East
5524,2026-03-19,Emma Wilson,Headphones,Accessories,5,120.38,South
5525,2025-12-11,John Smith,Webcam,Accessories,1,88.27,West
5526,2026-01-30,Michael Davis,Webcam,Accessories,2,87.64,North
5527,2026-08-02,Alice Brown,Keyboard,Accessories,1,79.71,South
5528,2026-08-06,David Jones,Chair,Furniture,1,249.7,East
5529,2026-12-19,Daniel Garcia,Webcam,Accessories,4,93.67,North
5530,2025-10-13,Emily Taylor,Chair,Furniture,1,256.17,South
5531,2026-02-09,Michael Davis,Monitor,Electronics,4,300.73,North
5532,2025-10-27,Benjamin Jackson,Keyboard,Accessories,3,77.55,North
5533,2026-12-13,Sarah Kim,Laptop,Electronics,1,1227.3,West
5534,2025-08-02,David Jones,Desk,Furniture,4,430.76,West
5535,2025-07-16,Benjamin Jackson,Headphones,Accessories,2,109.8,East
5536,2025-11-29,Olivia Miller,Mouse,Accessories,1,24.66,West
5537,2026-04-30,John Smith,Tablet,Electronics,4,571.94,North
5538,2026-10-04,Daniel Garcia,Keyboard,Accessories,5,82.28,South
5539,2025-11-06,Sarah Kim,Laptop,Electronics,3,1206.36,East
5540,2025-08-01,Sophia Martinez,Webcam,Accessories,2,91.31,West
5541,2026-05-22,Sarah Kim,Keyboard,Accessories,4,77.9,North
5542,2026-04-08,Alice Brown,Printer,Electronics,2,217.63,West
5543,2026-10-27,Benjamin Jackson,Printer,Electronics,1,223.34,West
5544,2025-11-01,Olivia Miller,Headphones,Accessories,1,115.31,West
5545,2026-01-08,Emily Taylor,Webcam,Accessories,1,88.98,West
5546,2025-07-09,Emily Taylor,Mouse,Accessories,3,22.7,South
5547,2025-03-17,Olivia Miller,Chair,Furniture,3,236.0,South
5548,2026-08-24,William Thomas,Headphones,Accessories,4,120.14,West
5549,2025-05-26,Sarah Kim,Desk,Furniture,2,419.09,South
5550,2026-06-12,David Jones,Webcam,Accessories,4,95.02,North
5551,2025-05-18,William Thomas,Chair,Furniture,2,270.02,East
5552,2025-05-24,Emma Wilson,Monitor,Electronics,3,283.68,North
5553,2026-08-07,Emily Taylor,Keyboard,Accessories,2,83.78,South
5554,2026-12-10,Ava Moore,Keyboard,Accessories,3,82.45,South
5555,2026-03-01,Ava Moore,Mouse,Accessories,3,27.06,North
5556,2025-06-23,Ava Moore,Keyboard,Accessories,1,76.77,East
5557,2026-02-28,Daniel Garcia,Monitor,Electronics,3,289.17,East
5558,2025-06-07,David Jones,Monitor,Electronics,2,284.61,South
5559,2025-10-21,Benjamin Jackson,Desk,Furniture,3,453.74,North
5560,2026-06-11,Michael Davis,Laptop,Electronics,3,1161.17,South
5561,2025-07-29,Alice Brown,Tablet,Electronics,2,648.16,South
5562,2025-01-26,Emma Wilson,Chair,Furniture,1,229.67,West
5563,2025-01-21,Alice Brown,Desk,Furniture,4,447.31,East
5564,2025-02-15,Emily Taylor,Webcam,Accessories,3,82.27,South
5565,2025-10-15,William Thomas,Desk,Furniture,1,464.35,East
5566,2025-02-19,Sarah Kim,Tablet,Electronics,1,654.0,North
5567,2026-06-09,James Anderson,Desk,Furniture,3,467.47,North
5568,2025-04-16,Bob Lee,Webcam,Accessories,3,97.28,West
5569,2025-05-14,John Smith,Keyboard,Accessories,5,75.5,South
5570,2026-11-22,Olivia Miller,Laptop,Electronics,4,1209.42,North
5571,2025-05-02,Michael Davis,Chair,Furniture,4,247.67,North
5572,2025-02-25,William Thomas,Tablet,Electronics,3,610.81,South
5573,2026-09-23,Sarah Kim,Desk,Furniture,1,486.64,East
5574,2026-10-10,Benjamin Jackson,Headphones,Accessories,1,119.19,West
5575,2026-09-28,Benjamin Jackson,Laptop,Electronics,2,1181.25,East
5576,2025-05-21,William Thomas,Headphones,Accessories,4,130.45,West
5577,2026-05-06,Michael Davis,Headphones,Accessories,4,125.53,North
5578,2026-04-03,Daniel Garcia,Headphones,Accessories,3,121.71,East
5579,2026-01-01,Emma Wilson,Headphones,Accessories,3,123.94,South
5580,2026-12-12,John Smith,Tablet,Electronics,3,654.78,South
5581,2026-12-03,Sophia Martinez,Webcam,Accessories,4,87.85,West
5582,2026-08-17,David Jones,Headphones,Accessories,4,109.44,West
5583,2025-08-08,Sarah Kim,Printer,Electronics,5,217.07,West
5584,2025-02-08,Emily Taylor,Webcam,Accessories,5,91.82,West
5585,2025-08-31,Olivia Miller,Monitor,Electronics,5,319.22,South
5586,2025-03-27,Alice Brown,Headphones,Accessories,5,112.86,East
5587,2025-02-07,Alice Brown,Webcam,Accessories,4,98.74,West
5588,2025-02-14,William Thomas,Laptop,Electronics,1,1090.3,South
5589,2026-03-16,Daniel Garcia,Laptop,Electronics,2,1253.87,North
5590,2025-03-18,Olivia Miller,Desk,Furniture,1,437.9,East
5591,2025-06-25,Ava Moore,Mouse,Accessories,1,26.17,North
5592,2026-07-25,William Thomas,Keyboard,Accessories,2,77.98,South
5593,2025-06-18,Bob Lee,Printer,Electronics,3,201.77,South
5594,2025-01-10,Benjamin Jackson,Mouse,Accessories,1,25.92,East
5595,2025-01-20,Emily Taylor,Chair,Furniture,5,227.88,East
5596,2025-01-09,David Jones,Chair,Furniture,3,263.18,North
5597,2025-06-25,Emma Wilson,Chair,Furniture,1,253.68,West
5598,2025-08-03,Daniel Garcia,Mouse,Accessories,3,26.7,West
5599,2025-07-05,John Smith,Tablet,Electronics,1,571.3,East
5600,2026-08-13,Alice Brown,Chair,Furniture,4,246.35,North
5601,2025-07-15,James Anderson,Printer,Electronics,4,237.15,East
5602,2025-11-16,Ava Moore,Monitor,Electronics,1,327.34,West
5603,2026-06-13,James Anderson,Chair,Furniture,2,230.55,North
5604,2025-12-09,Emma Wilson,Laptop,Electronics,3,1177.8,South
5605,2026-11-14,Michael Davis,Headphones,Accessories,1,108.2,West
5606,2026-12-06,William Thomas,Mouse,Accessories,5,26.46,North
5607,2026-12-10,Ava Moore,Laptop,Electronics,2,1240.53,East
5608,2026-10-13,Alice Brown,Keyboard,Accessories,2,72.61,West
5609,2025-12-09,Michael Davis,Monitor,Electronics,2,273.64,South
5610,2025-12-21,Emma Wilson,Monitor,Electronics,3,275.38,North
5611,2025-07-05,Emily Taylor,Webcam,Accessories,3,93.33,North
5612,2025-11-03,David Jones,Chair,Furniture,5,235.4,North
5613,2026-03-08,David Jones,Chair,Furniture,5,245.34,South
5614,2026-09-02,Sophia Martinez,Monitor,Electronics,3,285.34,North
5615,2026-11-12,Michael Davis,Headphones,Accessories,5,124.52,West
5616,2025-09-21,Emma Wilson,Desk,Furniture,1,494.79,North
5617,2026-08-10,Daniel Garcia,Mouse,Accessories,4,25.66,North
5618,2026-01-22,William Thomas,Laptop,Electronics,1,1154.54,West
5619,2025-01-30,Emily Taylor,Desk,Furniture,4,470.19,West
5620,2025-06-06,Olivia Miller,Keyboard,Accessories,2,85.24,North
5621,2025-06-02,Sarah Kim,Desk,Furniture,5,465.41,North
5622,2025-05-12,Ava Moore,Tablet,Electronics,5,552.12,North
5623,2026-01-14,Emma Wilson,Mouse,Accessories,1,23.95,North
5624,2025-08-28,Emily Taylor,Keyboard,Accessories,4,79.66,West
5625,2025-06-13,William Thomas,Monitor,Electronics,2,308.87,East
5626,2025-07-20,James Anderson,Mouse,Accessories,2,24.83,West
5627,2025-01-28,Emily Taylor,Tablet,Electronics,2,606.39,East
5628,2025-04-11,James Anderson,Mouse,Accessories,4,24.52,West
5629,2026-11-15,Bob Lee,Laptop,Electronics,1,1248.83,South
5630,2026-12-06,Emily Taylor,Printer,Electronics,1,225.52,East
5631,2025-10-18,Emma Wilson,Chair,Furniture,2,258.96,West
5632,2025-07-30,Sophia Martinez,Chair,Furniture,3,270.87,West
5633,2026-03-03,James Anderson,Laptop,Electronics,2,1230.69,West
5634,2026-06-26,John Smith,Keyboard,Accessories,4,73.35,East
5635,2025-10-21,Bob Lee,Chair,Furniture,2,264.09,South
5636,2026-10-22,Emily Taylor,Printer,Electronics,5,201.97,South
5637,2026-08-18,Bob Lee,Chair,Furniture,2,239.43,South
5638,2026-04-09,John Smith,Printer,Electronics,5,207.41,East
5639,2026-07-09,Bob Lee,Keyboard,Accessories,2,84.46,North
5640,2026-04-09,Emma Wilson,Keyboard,Accessories,5,83.4,East
5641,2025-04-09,William Thomas,Desk,Furniture,5,485.55,South
5642,2025-11-04,James Anderson,Headphones,Accessories,3,117.21,North
5643,2025-04-30,Emma Wilson,Desk,Furniture,3,426.94,East
5644,2026-08-19,William Thomas,Mouse,Accessories,4,23.27,North
5645,2026-04-13,William Thomas,Monitor,Electronics,2,282.85,South
5646,2025-01-11,Olivia Miller,Headphones,Accessories,3,112.32,North
5647,2026-08-25,David Jones,Desk,Furniture,4,463.55,West
5648,2026-06-27,Sophia Martinez,Headphones,Accessories,2,128.44,West
5649,2026-07-13,James Anderson,Printer,Electronics,1,223.04,East
5650,2026-12-29,William Thomas,Mouse,Accessories,2,23.16,East
5651,2025-05-29,Alice Brown,Desk,Furniture,5,458.97,North
5652,2026-03-31,Olivia Miller,Laptop,Electronics,2,1313.23,East
5653,2025-05-07,Michael Davis,Monitor,Electronics,3,283.92,West
5654,2026-09-04,Daniel Garcia,Monitor,Electronics,2,301.26,North
5655,2026-09-13,David Jones,Webcam,Accessories,3,85.17,East
5656,2026-07-24,Sophia Martinez,Laptop,Electronics,1,1132.29,South
5657,2025-05-30,John Smith,Printer,Electronics,1,213.16,West
5658,2025-07-07,Benjamin Jackson,Monitor,Electronics,2,306.77,West
5659,2026-04-16,Emma Wilson,Keyboard,Accessories,5,81.83,South
5660,2026-07-05,Bob Lee,Monitor,Electronics,4,313.33,North
5661,2025-11-02,Ava Moore,Laptop,Electronics,1,1215.57,East
5662,2026-06-03,Ava Moore,Desk,Furniture,2,463.27,South
5663,2026-11-09,John Smith,Laptop,Electronics,2,1207.01,West
5664,2026-01-01,Alice Brown,Desk,Furniture,4,492.61,East
5665,2025-10-02,Bob Lee,Mouse,Accessories,3,26.7,East
5666,2026-10-10,Sophia Martinez,Chair,Furniture,1,229.14,North
5667,2025-05-24,Alice Brown,Desk,Furniture,5,431.86,South
5668,2025-09-09,Ava Moore,Tablet,Electronics,4,596.11,West
5669,2025-11-20,David Jones,Keyboard,Accessories,4,80.14,South
5670,2026-05-24,Emily Taylor,Keyboard,Accessories,2,82.75,South
5671,2025-12-11,William Thomas,Printer,Electronics,4,215.76,North
5672,2025-12-08,Emma Wilson,Desk,Furniture,4,468.81,West
5673,2025-04-29,Alice Brown,Chair,Furniture,2,244.22,West
5674,2026-12-04,John Smith,Laptop,Electronics,2,1138.99,East
5675,2026-09-18,Emma Wilson,Headphones,Accessories,4,110.44,West
5676,2025-06-30,Benjamin Jackson,Printer,Electronics,5,219.74,North
5677,2026-06-18,Alice Brown,Desk,Furniture,3,486.48,South
5678,2026-09-14,Sophia Martinez,Printer,Electronics,3,200.68,North
5679,2026-09-13,Alice Brown,Laptop,Electronics,4,1225.67,North
5680,2025-01-09,Daniel Garcia,Mouse,Accessories,1,26.3,South
5681,2026-05-20,Bob Lee,Chair,Furniture,1,269.89,North
5682,2026-07-16,John Smith,Printer,Electronics,3,228.26,North
5683,2026-05-30,John Smith,Mouse,Accessories,5,26.85,South
5684,2026-03-07,Daniel Garcia,Mouse,Accessories,5,23.09,East
5685,2025-11-20,Emma Wilson,Webcam,Accessories,4,91.16,South
5686,2026-04-13,Sophia Martinez,Tablet,Electronics,3,611.04,East
5687,2026-07-15,David Jones,Chair,Furniture,4,242.49,North
5688,2026-06-15,Alice Brown,Desk,Furniture,3,461.63,West
5689,2026-09-17,William Thomas,Desk,Furniture,1,407.77,West
5690,2025-08-17,David Jones,Laptop,Electronics,1,1167.08,West
5691,2025-02-02,James Anderson,Printer,Electronics,5,204.22,East
5692,2025-08-07,Bob Lee,Keyboard,Accessories,2,81.23,East
5693,2026-10-16,James Anderson,Chair,Furniture,3,262.14,South
5694,2025-02-28,Michael Davis,Monitor,Electronics,4,287.01,South
5695,2025-05-19,James Anderson,Headphones,Accessories,1,130.29,West
5696,2026-10-14,James Anderson,Headphones,Accessories,5,122.64,East
5697,2025-03-17,Ava Moore,Monitor,Electronics,3,273.14,East
5698,2025-06-29,James Anderson,Keyboard,Accessories,4,77.24,East
5699,2026-09-19,Sarah Kim,Printer,Electronics,5,232.24,North
5700,2026-05-26,David Jones,Monitor,Electronics,2,279.76,West
5701,2026-11-18,Emily Taylor,Desk,Furniture,4,432.18,East
